3977	6011
263	6616
2805	3593
8654	1254
4085	9438
7183	4350
888	6738
7077	7672
1532	2324
3807	8678
8010	7663
7638	9323
5685	3639
8432	4774
1421	3511
4316	6934
7055	9064
9698	7228
2478	2962
4337	3878
4697	4010
8346	7229
1006	2910
1707	6021
5585	773
2015	6291
1248	1859
1547	9703
4575	5904
7980	8695
987	2212
1250	948
9255	5034
5473	8383
2075	7822
5435	8722
9967	7899
3570	9813
5961	1900
4238	6086
3340	9830
8134	2248
9231	8903
4207	1212
9350	6932
6124	6923
3118	633
7075	1843
2804	794
5905	2420
18	5117
927	7476
8334	7654
150	7256
2134	3402
3293	1935
8236	6215
3211	1029
2210	9804
6085	3519
4062	6273
9421	6476
7292	3088
3419	3232
234	5572
4345	7888
1418	122
59	7402
3325	1628
5833	8474
9740	6558
5438	1512
5346	9772
2616	824
4875	2773
1454	1409
1775	6040
5645	4222
1101	5073
5838	1830
1555	1895
1716	388
2616	7178
5873	4788
1511	2338
6138	603
9028	4521
4504	9320
9229	3933
6311	2736
7667	4843
3279	9927
4912	3289
9835	1629
9397	4887
3361	4352
1161	5746
3186	2622
5545	5755
6945	5748
605	8459
458	273
6142	6987
4674	5293
4844	7700
3011	8911
4517	1752
4737	6680
2113	9818
2378	7498
6332	156
2054	2039
5420	7421
88	3736
1455	1598
6850	9450
5404	8898
6449	3206
5481	9607
5624	600
9724	6855
605	3504
231	9435
6430	9492
2627	8117
5415	9818
2263	7095
5573	5990
2291	819
4661	6749
8575	1
7049	5738
6080	2761
8198	7038
2087	7613
4585	6974
1660	5747
2876	1406
1291	1417
6188	1066
3698	4662
1248	8040
6497	5362
7746	8613
9490	4005
6144	9504
3917	5701
2844	1340
1206	5896
1828	5748
1556	8829
4333	591
1148	6184
7671	29
5076	6808
8019	3421
8498	8217
4043	980
595	9069
1420	1943
6859	9128
49	238
9939	1440
3120	9136
648	9193
3051	5072
6815	2330
3805	3416
8537	3508
6628	8306
1470	198
7456	1118
4476	9784
3527	2297
956	6090
7536	9533
7520	6651
6967	4487
4848	7670
6576	9528
231	3375
4137	5771
5609	6469
2475	8396
2024	3048
4936	6823
2632	5509
4200	8691
755	4923
522	5643
8745	6241
7009	9063
5519	8767
6842	8721
6105	617
7735	145
6991	2713
5693	9827
2354	7971
5975	9057
7896	5754
8010	8144
3828	3671
6138	6488
4257	6409
7908	2703
9714	9175
1158	7585
8273	2604
2993	9623
6869	3544
9445	3855
9208	1157
4177	7433
2926	9333
1460	9925
8772	6307
6967	674
4732	3902
7026	4311
4918	6350
72	8912
4867	3293
2357	7431
640	9535
75	2132
117	7915
5486	2632
4845	3035
8000	8311
8124	3265
2157	9409
385	7619
8309	3908
8521	6830
7757	2467
1076	9641
5639	5696
8540	1448
8889	82
8420	8518
5500	7404
7601	7597
5493	3994
9089	4286
9370	4897
4361	419
4328	2076
4012	7775
3066	210
1410	2122
4980	8666
75	3115
794	1505
1744	9232
6623	4702
684	6993
5714	2548
9841	896
15	3429
2592	4932
5513	4083
3294	6149
3361	1199
9622	4319
4119	6512
3805	5282
8861	5125
3881	7175
4419	5310
7490	8382
902	3189
4976	4927
4117	7566
4963	3581
719	8001
4167	9981
6984	3790
7733	4360
9607	8061
1142	765
916	9152
3777	3923
5899	6599
2722	3126
8062	3740
3753	4832
4161	1140
901	1539
3933	2330
2191	7327
313	187
9206	7571
6257	796
2398	6155
1450	5031
8347	9045
4934	8303
2550	1874
9069	1444
2613	2146
7037	7681
4674	4337
1534	7126
6333	5515
9959	580
1401	617
8690	7731
814	4132
1413	6119
6289	1
3106	1740
7168	722
7615	8006
2145	543
458	5874
5286	9509
3042	2935
7952	203
6628	3474
7266	2056
3574	7923
6911	2063
7358	420
9362	3120
8989	6130
3678	2195
5507	2424
8503	9779
7129	6267
2395	8069
4535	6876
2222	8999
3741	5614
412	663
5475	2946
9472	1154
6162	1349
1725	6524
1915	5407
3666	5337
9601	7440
9812	4412
1200	3119
1776	3174
522	8754
6889	228
2800	5240
3329	1442
1746	8085
5347	5853
3351	3842
9002	1946
530	7459
7868	8119
8702	2073
6951	4555
6253	1627
2239	5061
7751	3201
1923	126
1804	4708
5959	3188
6071	3256
8572	651
5241	7303
4348	2911
2823	2965
55	4058
978	8836
759	8726
3126	5305
6573	3660
9117	2584
9683	9582
981	5357
4633	4235
3342	895
8343	6763
7813	2816
6321	4336
3432	4892
4323	1982
7898	4450
5758	5789
7710	4861
1593	4007
1424	7744
9417	4167
5176	6963
8663	4125
5373	8309
6803	7340
3695	3145
1855	6072
8155	3717
7507	6699
2933	4846
597	1193
9273	8113
5791	6094
98	8236
8850	7201
416	3710
5232	5106
2046	96
9159	7679
2640	9415
1558	4746
4790	1718
9033	4427
250	3592
7948	3975
2840	209
5399	291
7172	4517
8936	7183
2041	9361
1220	5728
1253	6262
3262	7427
43	9224
281	2930
7105	6065
6716	7038
4188	5574
2759	8378
2553	7977
2668	3883
3950	8767
4515	334
584	9453
1198	4494
6406	998
9962	2655
8592	4295
9247	7462
3900	3260
8707	1019
6544	2500
747	8678
7456	2368
4789	2923
639	8840
1399	8330
4713	8041
9885	2808
6449	8501
9606	4316
2430	9372
6006	8624
3042	5038
3023	7826
1956	9647
9622	2412
1669	5768
1181	4650
7313	85
7980	5346
7583	6108
239	3226
6943	2373
949	6537
2628	1248
7941	460
251	3656
7212	6239
4192	1466
8301	3139
2496	6834
8802	2250
4595	3970
4798	8164
456	4920
9770	8400
7087	1665
9194	5616
6189	759
3392	548
1841	6380
5188	9895
6592	157
1366	6648
2034	1827
3748	9307
5907	4152
6918	7121
1850	1899
3791	4519
7550	6421
8553	9374
5672	5990
9105	6188
9409	6676
5483	6486
4693	3244
8721	4146
7667	5672
2323	1496
9682	8407
2992	2405
8240	1801
9859	68
7662	8206
4881	9169
2561	2942
3277	6901
3611	3400
8391	8040
7531	8837
8438	2128
4222	2639
1086	7941
3625	5402
8729	8067
2851	4252
1414	1809
6814	3758
8216	1822
9460	6499
2864	2754
1662	3380
8369	2966
8243	2415
2449	7272
7409	3671
9716	6941
1331	4503
1550	6675
4906	2771
6995	6904
7670	1762
604	1784
613	2008
2426	9303
5133	7930
376	6726
5611	441
160	6393
2470	7142
8869	8076
1181	1584
1508	3063
4808	4618
5317	7726
3300	203
2020	8569
7936	3257
3637	7687
9292	5787
1267	728
7493	237
155	3264
826	4128
6839	1034
4957	5434
4492	3187
6449	9502
3625	6097
2517	4704
5822	1245
9176	7407
7294	7826
5551	5896
1179	2530
8772	9118
1609	9002
3695	9697
4977	687
3378	5278
4254	3699
9249	245
6947	1324
3459	1835
7210	5048
8376	1682
2930	7138
4215	610
5851	5268
3099	202
2019	476
7997	1557
2485	372
8998	2829
7392	8169
7259	2952
6129	288
4782	5396
3248	4298
5461	3464
6082	5138
1351	2226
6232	6428
5851	9882
8175	4389
9167	2676
8241	8715
3961	9796
9055	3456
7372	6493
8377	5254
3939	9945
1504	9392
2668	321
719	8890
3910	6974
4460	522
2821	2888
8316	2413
614	6683
8039	2709
8705	7099
405	9851
5046	5998
9166	8241
8746	2567
350	4351
1730	9960
6945	6410
9978	5980
5873	1036
9718	5548
1516	2143
8793	8148
256	2155
6796	4680
2620	9480
2966	7581
4144	9003
4205	499
3419	1445
8089	6164
3842	3244
4101	8590
9071	9350
3761	4620
7189	4845
1374	2833
2127	8057
8579	2658
4867	6927
2777	6803
3525	5148
641	5602
7631	6148
6110	5263
4248	8397
3245	8468
2611	8818
613	8733
4066	2472
8428	9597
6938	3475
6870	2845
7325	7239
110	187
6772	780
7135	2566
361	979
6205	9042
1138	549
1586	4854
928	3275
8092	9848
1852	1158
2953	1199
8283	1249
3190	6788
8012	1889
7542	1746
8379	331
644	7044
5514	776
7319	1100
666	7
6961	9724
7993	7261
6360	1450
3897	959
3436	4993
739	5648
5835	7646
5859	2061
4126	8319
598	3170
4992	4351
8404	1630
656	7866
2710	8541
3048	3641
8186	5493
1858	4883
9517	1010
4802	3688
8349	7601
4111	4153
1517	8616
2395	9871
3934	5899
9599	6313
4288	8130
5239	8926
2089	3986
2861	8538
8990	6974
6105	2936
70	9322
6278	4936
7225	1730
2443	3754
6332	508
654	9016
3681	7562
5993	9486
7069	4504
2237	4702
9039	9304
9595	4319
1787	2718
5501	9564
2580	6464
6204	5250
231	4542
859	5137
4323	9525
6710	8306
5038	2140
8022	4005
5928	1030
7252	12
7008	7066
8015	2324
3723	2125
7050	3844
5568	9148
5115	7185
7377	6792
7132	8895
3917	1016
527	3743
8444	2156
4749	8811
2781	2416
8700	8125
5444	5809
2454	3211
4665	8631
2177	9383
4406	8105
8807	3661
8298	4518
9688	896
3849	8626
4491	1817
1994	4117
8657	6977
1911	7325
9367	3703
7785	337
3282	4527
1456	3890
7801	5085
4186	3150
4664	3370
3411	1011
2592	7907
6048	9866
4507	8618
7659	2472
5861	3036
7303	8209
8117	3679
9567	633
9906	5357
4087	4295
8536	8220
6720	1575
3842	3346
1781	7847
6762	6936
863	6923
6716	7398
5748	9519
5052	1808
1086	9928
4661	4389
1395	8660
7853	9312
173	103
7184	1147
7671	5088
4986	3620
9332	5300
1302	6777
4243	4414
9653	9590
6739	7130
9868	4001
7346	8076
7942	4077
4005	811
1846	4781
4517	201
4857	3183
8129	434
1078	9954
3070	8067
8931	5316
6620	4875
3369	4012
9147	2879
5592	883
5545	9379
1604	8468
2956	1742
7273	3899
9461	6303
8585	6283
6401	6003
3663	6108
4476	5354
8749	5102
5869	2696
5608	8116
1861	328
6846	9763
886	2419
734	9795
3171	759
1561	7148
4761	6299
5207	2112
1579	3777
4186	9349
4763	9184
1248	676
1487	3509
1436	3814
8387	2714
4910	3993
6297	7683
7699	308
2150	6709
8237	1695
6130	7953
1307	1697
1492	1374
5848	8536
7633	9236
1132	799
4261	8806
8414	5825
8591	712
8177	2996
4469	6571
9238	7887
7152	627
2847	6262
7172	84
4728	6870
2553	199
4697	1928
6437	2631
8540	819
4813	9024
4097	6614
5362	4680
8187	8521
8741	1658
2997	7491
337	5720
1989	988
5069	4864
9825	9102
6927	8902
7011	6761
2253	6213
2208	4288
7647	2702
8797	7281
6463	6619
716	5849
9188	7642
2271	3681
2117	1787
6033	9092
5463	5551
2206	2839
8630	8241
7669	487
2133	4009
7734	1162
4057	2706
6989	2730
9168	974
6205	4657
789	8297
9259	860
64	2483
1989	7351
9412	3494
9315	6423
6095	1646
6325	1085
4262	5025
1844	4191
6172	4708
2544	8547
6826	2313
431	3906
1461	8456
6067	786
3676	7269
5472	3902
1298	8576
9700	9682
8070	5202
6774	2686
7045	7574
6470	881
6071	2528
4901	9326
1049	1506
5105	2542
7852	5532
138	800
8538	4012
729	8971
1099	1369
4158	9652
8230	862
5490	6751
5292	797
8179	8937
4852	1687
1574	4779
199	7213
2959	3061
6540	2972
4756	2104
7358	9991
4589	81
4118	4891
3135	1303
786	9816
2373	6586
502	6254
2188	5432
2170	7019
9539	7982
4800	9359
6774	7169
3040	6680
2356	4712
6863	4133
3957	3975
3602	9486
5227	2972
852	6450
7410	1884
877	6771
5500	65
1403	2763
1466	1822
4682	5904
1398	7863
8689	7448
4958	8085
4163	4206
5912	4564
3677	5444
6939	1238
6941	9057
6563	6787
848	7789
6146	6646
5221	7672
7984	3164
6861	438
6384	6428
1795	9301
9425	8283
1083	41
2677	8626
7650	8586
7686	5738
5231	3027
1745	9022
8874	3655
4834	9346
3343	8848
6458	2178
1905	140
7194	3865
6709	6322
8898	2691
7413	8145
8281	4681
2282	6289
4565	3362
8915	4322
7806	7242
8094	5022
1018	5005
5910	7330
9389	1465
2574	278
5310	5957
3049	3295
5303	3562
4380	8566
2760	1440
4036	2526
2207	8008
3090	2937
1401	805
6441	9873
6071	9330
4135	2823
6035	4820
4593	37
8395	5085
1551	3044
7611	1525
301	2050
5349	7261
6746	6605
6922	1
4552	8305
8470	9322
1980	3564
8545	5326
3539	5966
7602	6052
5304	5057
7716	5244
5417	3592
3421	1714
3435	2718
7845	1316
1728	9933
7275	4804
6254	765
9756	5677
5297	207
1550	292
8556	6858
588	4812
6642	7425
252	5312
2562	2379
8200	9607
6709	3914
4945	1830
9060	1442
3634	8328
958	2311
4947	9176
1954	6624
7440	7211
3268	5498
8116	9711
2453	9113
2265	3487
7002	758
2362	4902
641	522
3383	3295
4399	4426
233	7096
786	2143
6815	9959
3107	8588
8584	7630
2029	6421
3515	346
3494	8966
47	2478
2677	9700
9	4583
9165	6499
7764	5399
8691	1957
6584	6621
2457	5202
9946	4411
2335	3150
4546	3597
9757	3068
8135	9264
2331	5700
5741	3504
7127	3549
8221	9139
6924	6344
736	5789
8256	3060
3154	2209
9545	4514
3849	6719
9024	1128
3286	6740
1789	3021
5784	9612
5639	1433
309	5712
3428	3936
8280	6894
3515	2664
4097	3308
1452	2003
8283	1616
3863	2351
2144	2014
5121	8201
9743	5905
2731	4538
1052	6186
9552	9008
9711	2451
1954	2872
7996	4615
8984	485
5176	3187
9730	5977
8589	4177
1964	5777
1034	7979
1937	5971
3602	7003
3641	1110
5194	6469
2379	2471
4914	943
9541	712
3350	7392
59	7755
6011	5518
7436	5171
9260	1148
2233	6937
6688	5063
7108	9474
1213	8528
3723	9220
1427	4933
4876	7281
7626	7970
6943	1078
4526	9745
5928	8516
7902	8882
6468	2268
9596	3903
2017	5147
7962	8086
2255	7325
328	9529
9584	3692
4916	5426
7903	136
128	5262
8813	5040
5584	8087
4574	4592
8798	816
6613	5333
5065	2856
8618	7538
1032	6456
1092	2229
6090	1432
7000	9349
7344	7300
55	5504
9163	3814
3686	516
6634	8703
1080	5190
3691	2958
4033	4344
6602	1683
5763	1365
2246	4131
1045	1578
4939	9751
263	2909
3310	6588
7341	8450
4155	7446
5806	9175
3132	4391
5380	3560
9542	4262
8048	6600
4158	477
1846	7704
2836	1358
7283	9810
541	2834
7191	5789
1362	8376
6440	5224
2811	2792
8515	1234
2845	3515
3037	3383
3262	5275
7518	7998
7897	7117
5307	7846
2279	1910
3716	4020
555	4951
63	3606
8793	6898
6152	4909
4660	2447
7297	9014
1905	115
7011	820
2800	2557
6332	2654
6181	279
3788	496
8812	3916
3050	2095
5861	2584
9402	4089
7495	1101
4636	3543
7429	5248
2071	7470
2975	3980
4766	9681
6074	7954
6240	6719
2209	3523
735	8129
4847	3653
2324	444
2371	5894
7579	7567
9124	4015
2647	6955
7638	6434
4714	4865
4782	7931
4365	9379
3667	1484
9589	7855
8467	9092
5787	8551
598	7531
4240	7523
3161	8315
1452	3675
566	8187
7176	2863
8676	3048
3192	3182
649	993
877	1565
6302	1083
5083	840
9724	8727
1965	9487
