50000		
3037	1967	4010
8611	3968	6003
8704	803	4934
5865	3568	7049
4524	3665	2977
1103	3762	1803
8576	7455	8233
2559	6064	5136
5264	5290	5244
2003	6986	4495
2306	7671	3709
3702	3587	5414
2555	6033	2976
6500	2673	4301
5154	2370	4071
4570	3566	8290
705	5527	5935
5553	2171	3055
1618	4013	7840
6596	6444	7765
7936	7954	6476
5993	8919	2093
5270	3025	8340
8123	8153	2250
6011	4818	5314
6873	7936	8887
2547	4114	4809
8396	6211	4043
740	5329	6937
3200	4781	1178
5700	7111	2634
1479	3392	8868
1298	1167	2059
5235	903	3597
7298	773	5856
2590	2754	8997
7306	3921	3043
5637	3230	3724
900	7253	8878
3053	4952	2462
1986	6936	764
4702	8380	3556
2643	1481	5744
8566	8196	6051
2370	8010	3730
2901	4598	8287
7369	2467	1050
1152	3627	7994
2249	5818	7523
3563	5267	4545
5047	6163	1968
3024	2561	702
7573	6453	6249
2899	6773	7965
3360	8553	4979
3384	8273	4567
7413	3105	3578
4121	2692	3441
7560	5717	3710
6087	4301	7291
2815	6255	2279
5445	8768	4284
8683	4986	6990
4844	5199	6437
2866	928	4443
6721	8424	6552
6829	964	2738
7455	3428	6858
818	1383	6362
8442	6583	1254
2434	3322	1398
2728	3672	909
2233	7070	7217
2516	3300	4798
2276	4138	7807
8183	6291	2758
1332	8530	4872
8021	8074	6605
8558	7078	8554
2832	2017	2259
1461	5739	4971
4074	3181	1509
1022	5069	1017
2819	792	4365
4196	1207	7098
4030	8180	3988
6561	7246	6546
6180	4071	6562
2331	5212	2628
7090	3006	7293
1013	1493	5169
4479	1712	7350
8091	3158	1273
2810	4074	2730
5161	3808	1389
6513	7929	1836
4726	8697	8691
7023	6994	1305
8583	5362	7239
3019	2700	2443
3869	8914	5196
4206	1952	3943
1192	6651	3704
2889	2688	6219
2839	7108	5435
1901	4456	2514
3173	896	7123
3458	5919	730
1469	2677	6402
5692	2148	4371
3336	7920	4269
5802	5046	7047
3130	2799	4161
2131	7937	8113
6409	818	4689
5054	3872	4487
2085	8277	3993
4975	7159	3375
2013	8372	8632
5776	7875	5864
7618	3639	5934
8188	2839	948
6108	7655	2964
4347	8698	1050
2233	3701	5314
4384	4608	6629
3669	6067	8520
6955	7267	4640
5795	4885	8353
704	7273	1515
7757	3071	4191
8949	5597	5314
5674	1888	2311
5255	6665	4526
2971	1017	6691
2799	6093	5879
3055	1067	7032
1600	1330	8567
7408	5508	4528
7914	3929	5916
8340	5894	1221
3453	6120	8988
4938	7895	7653
7870	1313	4690
2765	4796	7436
1301	7819	1155
6080	4317	8260
889	1214	6666
6143	4818	4615
1334	3365	2171
2039	6512	2032
5947	1285	8550
4691	2600	6883
4623	1780	3907
1651	7769	2668
1987	6591	8019
7180	4377	3495
6591	8543	5681
5371	6256	7318
6435	2727	7861
3078	4289	7441
1805	3431	3713
4338	6280	5288
6444	2154	6621
1000	962	7733
3567	7384	3165
4920	2394	2253
4000	2202	2858
4343	6693	6614
4787	2501	5980
6771	7383	7374
7089	1928	2241
5646	3247	7534
4941	8057	4779
2312	5240	1562
2542	7533	2649
2593	4726	8257
2591	3924	4757
2853	2395	724
5221	1316	7764
3774	5300	4801
7775	3242	1218
1005	1382	915
8069	8120	6368
7537	907	841
2443	6848	7822
1136	2412	4528
3761	6734	7675
6461	2382	5011
4546	982	6173
5558	3524	5513
6074	1556	4535
3586	1484	6127
6813	1298	1915
6578	5034	2884
5368	7246	2366
7168	7237	5380
4540	3584	6990
1737	8952	6070
8934	8789	1934
6051	8777	3980
4339	8848	4812
3811	2046	6253
4122	6513	5044
2954	3330	8700
8211	4643	1782
6858	5090	1462
8831	2594	6177
4168	4255	2343
3538	6885	7927
3131	5912	8160
2583	7587	4524
8914	6962	1412
7072	1988	3179
5658	2505	6265
3469	7496	6690
1203	2536	6286
8942	5763	5952
3814	2696	781
1083	2547	2327
2985	5516	7759
3721	7066	1007
3146	846	7125
2963	3265	1687
2452	2234	7675
4512	5404	7828
6491	1593	4554
8706	8810	6445
8147	3786	960
7140	4830	3175
5973	3893	8687
5923	3946	4563
5482	1667	1484
1562	2577	3640
1072	7932	8050
4759	6771	2777
2344	1645	3007
2668	5027	8103
2851	8035	3812
8588	1389	6287
5216	927	8690
1441	2059	8729
6915	2587	3312
6436	6241	6039
1605	8908	8990
3843	8570	5942
5460	4265	4078
8677	3855	8707
1802	5019	2094
1073	6307	6822
3807	8441	6570
896	2596	779
3909	3942	1845
6452	1447	4638
8293	8615	5314
1184	5345	4476
6174	1341	2860
7013	5380	4877
4288	3953	3056
6531	7612	1840
8839	7311	7021
5913	8570	5601
2884	2134	3783
7745	1811	3140
2199	5908	1757
8798	8451	3140
3299	1323	2229
7884	6731	8796
3258	8551	7328
8526	6223	3599
8794	1394	2995
3666	2310	7840
8018	7565	849
4377	3754	2535
792	6546	7541
8949	2167	2858
8854	7521	6133
2916	4180	8839
4840	869	1108
4284	3707	2479
8171	8057	8503
2813	5938	1665
5472	5909	7898
705	4152	6008
6155	6006	7604
7131	794	2896
4245	3182	7093
5570	2533	3304
1482	3600	6635
3399	6632	3848
5759	2925	7073
8272	5313	6535
3823	7488	7864
6000	4100	2530
7146	5909	8506
5674	2204	7832
5352	4960	4453
1031	2367	8179
3176	7031	1358
1136	3967	8465
714	7080	4631
3494	7215	1156
2296	6492	3728
5526	3792	5858
3125	1608	1762
5846	6721	8437
6105	835	4994
5579	2475	8203
7690	3325	878
3589	3415	2234
2968	8712	3715
5023	940	2415
2873	5172	4152
4941	6044	3613
2295	7589	3572
5328	6879	5738
7288	3132	7498
1825	6311	3067
8309	7258	2358
8153	8022	2223
4749	2927	1332
2657	1130	4891
7032	5888	8930
4288	6377	1930
5276	7228	2270
2561	1493	749
3055	6884	7555
8519	2692	3120
6783	4975	2021
6306	1826	3900
1549	8546	5648
7929	4381	7214
3747	5620	4109
1854	5069	7472
8113	4000	3704
1820	3096	7769
6095	8874	8481
3892	3284	2507
7930	4209	6059
3910	4575	6964
1206	7903	5577
2892	6402	6125
3279	2554	6277
7370	1556	1010
6027	5800	5372
4715	7073	8482
5687	8195	5425
7709	1064	836
7794	6039	7315
3210	7763	5155
5128	2773	5144
7682	4629	6964
4084	8119	7490
5024	1775	7654
3506	6109	2057
768	1384	8818
1621	3483	8045
1435	4459	6947
1732	5451	6060
2860	6392	6136
1989	1613	5074
4811	6426	796
6972	954	7230
8259	5747	5493
6029	4493	5261
886	8452	4014
6296	3919	1186
4230	6205	872
7437	3623	4888
2207	1781	6028
5583	1409	8694
5318	4557	2607
2760	4746	2829
8294	3201	1911
939	6053	1536
5954	8875	3968
3132	7123	6426
4327	3063	5346
1117	7326	3036
6229	5483	2644
2822	8594	4068
3905	7796	5029
2540	2962	2695
6118	1517	1078
6991	8449	3110
904	6174	4980
5519	1598	8117
860	6565	3031
4530	2826	5278
3529	7624	2655
6794	3517	1272
4710	2597	7867
3928	3866	6610
6523	5271	7349
1390	954	1189
2472	7996	8585
2743	7782	6013
4563	7018	2986
3743	4939	3515
5600	5871	5822
7054	5009	6342
1079	5795	2215
6059	7659	8181
5584	1382	8126
2555	2572	3974
7923	3656	5632
4712	864	5779
1182	7328	4748
5141	5612	6357
1621	3643	6136
3591	5651	7781
4867	5729	2684
4230	8231	3428
4175	4833	5384
8084	8360	5412
7028	4841	8346
8085	5814	6663
6275	2122	879
6038	1621	4344
8032	2242	3892
858	7875	2107
922	2398	3060
5728	1542	7940
5012	8828	1371
6609	7482	2112
8106	5296	7864
8638	7688	4301
7508	3192	8706
5818	4779	6304
1533	8676	809
7200	2238	6975
5701	7155	7552
1020	7583	8645
6444	5365	7040
5162	8529	7600
8305	3559	7501
5086	1164	6858
3590	2713	4190
7356	6669	4341
4798	8330	2310
950	7406	3955
8998	2103	7721
6996	1348	6568
2471	6006	8929
1037	8589	3646
8141	3248	1937
8187	5316	6285
5814	8593	3864
5958	8690	2796
1048	5490	6125
7152	2830	2681
2275	6326	3780
4512	8864	7045
2937	4900	1214
7577	4186	1900
5069	7130	1125
7050	7941	3672
5369	2340	8408
3948	6770	1054
3973	3718	2695
4723	5462	8188
4683	7320	1103
4641	5107	1922
1972	717	4864
8537	718	2487
1577	2036	7989
2505	3692	6836
4001	5954	1256
7162	5278	3345
3399	1769	3743
1336	8088	5649
6134	8761	1128
4508	3749	3420
5239	8522	6614
4514	8451	7218
5996	8225	7607
8724	6174	4777
2571	7031	5819
2572	7761	5572
2240	732	8064
1855	7437	4772
2787	1649	1431
7755	2427	4822
2507	4686	6269
4585	1146	4919
1402	905	3086
2680	6033	867
2668	8664	2965
3657	1050	7838
4909	2831	8386
5085	7515	2851
2266	994	841
1973	4659	959
2078	2862	4700
2946	4315	7215
2739	5804	7908
4037	5324	1459
8671	1821	8135
2566	3772	3572
772	5048	3713
866	2221	4795
3806	3653	2029
8218	5801	6470
1545	7482	7275
2925	2340	2455
3871	8226	7227
1022	8903	7551
3849	2029	2481
7603	7112	6047
2256	5953	6084
5462	829	6483
5148	6569	1686
1265	705	7752
1130	8293	1186
4710	5064	5699
3576	7865	8164
5668	1801	8495
4829	2048	2593
4098	5865	5453
7308	8918	6044
4343	6340	2433
4722	3825	6906
8332	4938	2196
5078	7099	838
6791	7170	4492
4479	3163	3892
7776	6888	8131
8451	3453	2498
4166	3243	4429
2222	7708	8101
2228	1078	5425
731	5449	1410
4949	6697	1740
2303	2983	7240
4098	5153	1918
3389	6547	1317
1786	2263	6286
3652	1974	5386
6426	8093	6795
1071	8882	2802
2540	5881	8506
4588	7436	4866
2909	4937	6596
3533	2084	7511
8298	7212	6311
4522	7888	5100
5373	9000	6740
783	1642	3115
3678	2982	6407
6700	4614	962
6316	4175	1391
3665	4080	8765
5369	7953	789
3648	4359	5907
4396	8761	7958
5589	1905	8730
6115	725	6621
4601	844	2076
919	5819	4557
1964	3179	1779
8774	2163	8957
2968	1908	2960
6174	7663	6569
983	7413	6252
4288	4039	4049
6175	2243	3026
3038	996	938
3003	8830	8167
7349	2795	6786
4300	5918	1314
8003	3705	3756
6823	6978	4915
4394	7688	3907
4350	4860	1810
7892	4429	7092
6764	7980	3379
782	4703	7648
4937	8321	5627
2106	5098	2612
6249	5783	6622
8205	7841	7813
6082	2217	6093
6316	6860	5153
6300	5436	3023
3266	1165	872
5043	1000	1445
2704	7107	6727
6173	4826	6367
2744	2652	3397
8703	5890	8544
5030	818	5378
8461	8559	1402
6358	2811	7429
7685	7873	2084
8808	1292	5289
6579	3811	6378
2271	917	7433
1595	6609	2936
7526	2273	926
1227	8862	3324
8282	6783	8211
5523	4660	8184
1136	3194	1212
8880	2883	3789
3793	5138	8280
3609	8546	7505
3985	1621	8963
8773	2755	1157
6792	8086	703
1603	2349	6629
2126	8697	8782
5588	2351	6830
3713	7561	6366
4780	4440	6898
8803	3621	2914
7648	7333	6761
6121	7144	5112
2163	1296	1014
4799	7622	3047
7764	5162	2139
6644	1011	2848
3144	5948	2923
4532	1063	1410
7365	3626	7428
2718	3603	4537
4543	4548	1454
2484	5433	2280
1745	7597	5602
3678	6391	3514
2846	2372	6595
1793	6969	999
5665	4249	7519
4577	3494	2758
3420	1328	8743
2329	5746	6804
6874	6604	1483
6140	4745	1192
8139	6983	6938
7695	6471	7396
1486	7213	4352
3619	3835	3384
858	1368	8725
7753	3943	8372
8749	7078	3786
7821	5191	3085
7499	1765	8767
7252	4370	7070
4662	2580	8283
8085	914	7783
5819	8576	4671
4128	4291	6380
4511	1219	7727
4574	7802	3391
1206	8778	4577
7680	6922	5186
6859	957	4182
2279	7364	4509
4563	1277	2531
3752	4727	6847
2665	8633	8902
3276	4159	915
7195	1119	1526
1092	6544	4115
7803	6163	5361
8299	5938	4532
8271	3509	6834
4772	5877	5267
2720	6629	7188
7571	2496	4746
4461	3411	7532
7327	7199	882
5229	8511	8153
5800	3488	6330
3201	5726	4178
7989	7111	8635
8448	6253	2270
7119	8591	4312
4690	5769	3961
1907	2138	2783
6648	911	3830
5185	2276	4111
8823	6542	4876
1771	5444	3992
8545	5765	1420
3171	3947	8110
7184	3985	6183
4336	4346	7129
1286	8636	7854
3233	887	5936
1888	8945	2981
2037	5233	3790
4366	6704	3667
7264	7543	6708
3105	4685	4421
8365	744	6860
2577	3528	4728
3837	2559	4777
4607	6142	7795
5666	773	6486
6507	4876	4567
4636	8702	1822
1253	6379	7484
1024	8777	3957
5304	6362	5191
3328	997	3569
2761	3771	4010
1182	2802	5770
1155	4422	4207
5937	1472	4627
7717	5343	6117
3950	5486	2005
4684	8140	3412
8561	7729	8388
1265	1075	6388
994	4908	1947
1087	7079	6136
6779	4022	4989
2272	3236	5276
6972	2181	8948
8676	6881	1735
1654	3946	1408
8407	5116	6538
3851	2530	2619
5358	3046	7965
3054	8257	4468
4115	7375	1231
6235	6439	7602
7115	8083	8423
7366	1885	6521
2230	2670	5093
5983	5113	6089
7838	4893	6010
1926	3356	4192
7565	2202	5045
840	7253	3929
1706	5259	8089
8128	1111	5953
1418	8208	2297
1868	1920	7435
3052	3100	5243
1923	2436	5588
2975	2093	6509
8345	987	1138
5176	1854	8446
6454	2725	1463
6801	7165	1184
7942	3188	2941
8197	7312	5721
7031	5036	2911
6436	8786	3665
3068	4056	8641
7056	3994	6298
3424	2088	5407
1208	4093	6632
7807	2624	8117
2801	3615	8427
3371	6091	1973
4772	6475	3862
751	5639	7627
1643	4368	6405
4350	3521	6145
2296	876	6675
4259	3471	2621
3007	8424	4435
8929	7624	4923
5666	2926	3764
3448	1058	2736
3302	4585	4286
3662	8627	5021
7315	2243	4912
2064	3088	1259
8593	6558	5844
2872	4867	5587
1121	1741	1791
2251	1091	8448
1375	6488	5456
3403	3523	5475
3408	6120	3857
6132	2073	3643
4505	3106	1347
8661	2284	8093
2603	6972	5216
2520	8958	3666
5916	8107	3461
3759	2871	6916
5574	6666	7787
8220	8269	6353
8730	4431	5870
1535	7767	4690
7272	2318	6445
5412	4316	4576
4182	8174	1744
7260	3085	4691
1330	6436	5942
1263	3482	5557
5559	6065	6242
766	8971	4152
2580	7660	3557
6171	3878	3065
5941	3545	4952
7751	2358	5414
5288	6671	2740
4432	6174	5395
1699	2356	3623
4530	1887	2800
3772	4991	3295
4556	8592	6651
7707	8562	1945
4869	5064	775
